년월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,공항,도착_출발,정기_부정기,여객_화물,유임승객(명),무임승객(명),환승객(명),직화물(kg),환적화물(kg),우편물(kg),수하물(kg)
Feb-24,KAL,KE,대한항공,국제,HKG,도착,정기,여객,15210,52,3598,606780,574961,0,272065
Feb-24,KAL,KE,대한항공,국제,HKG,도착,부정기,화물,0,0,0,2068487,2014731,0,0
Feb-24,KAL,KE,대한항공,국제,HKG,출발,정기,화물,0,0,0,1001313,180142,0,0
Feb-24,KAL,KE,대한항공,국제,HKG,출발,정기,여객,15545,79,3773,448998,206928,4884,267032
Feb-24,KAL,KE,대한항공,국제,HKG,출발,부정기,화물,0,0,0,343845,176521,8228,0
Feb-24,KAL,KE,대한항공,국제,HKT,도착,정기,여객,6085,33,1395,3340,0,0,113645
Feb-24,KAL,KE,대한항공,국제,HKT,출발,정기,여객,5847,41,661,63575,0,0,83986
Feb-24,KAL,KE,대한항공,국제,HND,도착,정기,여객,3530,5,1201,4730,0,0,57816
Feb-24,KAL,KE,대한항공,국제,HND,도착,부정기,여객,540,0,0,0,0,0,5913
Feb-24,KAL,KE,대한항공,국제,HND,출발,정기,여객,3620,10,496,672,0,0,48273
Feb-24,KAL,KE,대한항공,국제,HNL,도착,정기,여객,7158,40,1171,55413,23505,0,183061
Feb-24,KAL,KE,대한항공,국제,HNL,출발,정기,여객,6337,46,1534,283535,204648,1867,140719
Feb-24,KAL,KE,대한항공,국제,IAD,도착,정기,여객,3141,24,3519,200304,118138,0,205048
Feb-24,KAL,KE,대한항공,국제,IAD,출발,정기,여객,2704,53,3726,352235,346858,0,206469
Feb-24,KAL,KE,대한항공,국제,IST,도착,정기,여객,3073,4,140,226104,190776,0,58002
Feb-24,KAL,KE,대한항공,국제,IST,출발,정기,여객,2594,6,312,67778,44868,622,49994
Feb-24,KAL,KE,대한항공,국제,JFK,도착,정기,화물,0,0,0,847675,236848,0,0
Feb-24,KAL,KE,대한항공,국제,JFK,도착,정기,여객,9811,29,9225,111992,40272,219,505350
Feb-24,KAL,KE,대한항공,국제,JFK,도착,부정기,화물,0,0,0,105380,21823,0,0
Feb-24,KAL,KE,대한항공,국제,JFK,출발,정기,화물,0,0,0,899472,690539,30918,0
Feb-24,KAL,KE,대한항공,국제,JFK,출발,정기,여객,8086,86,9860,523691,376925,71937,496072
Feb-24,KAL,KE,대한항공,국제,JFK,출발,부정기,화물,0,0,0,316576,225149,0,0
Feb-24,KAL,KE,대한항공,국제,KIJ,도착,정기,여객,1243,1,269,81,0,0,20584
Feb-24,KAL,KE,대한항공,국제,KIJ,출발,정기,여객,1274,2,157,276,0,0,18419
Feb-24,KAL,KE,대한항공,국제,KIX,도착,정기,화물,0,0,0,1330607,959735,7063,0
Feb-24,KAL,KE,대한항공,국제,KIX,도착,정기,여객,21527,77,2500,144470,77271,6751,285921
Feb-24,KAL,KE,대한항공,국제,KIX,도착,부정기,화물,0,0,0,82285,70736,0,0
Feb-24,KAL,KE,대한항공,국제,KIX,출발,정기,화물,0,0,0,715711,557355,57771,0
Feb-24,KAL,KE,대한항공,국제,KIX,출발,정기,여객,21417,100,1325,304054,207945,2931,223344
Feb-24,KAL,KE,대한항공,국제,KKJ,도착,정기,화물,0,0,0,237430,194793,0,0
Feb-24,KAL,KE,대한항공,국제,KKJ,도착,부정기,화물,0,0,0,100160,87996,0,0
Feb-24,KAL,KE,대한항공,국제,KKJ,출발,정기,화물,0,0,0,8654,8654,0,0
Feb-24,KAL,KE,대한항공,국제,KMQ,도착,정기,여객,1048,6,339,0,0,0,15457
Feb-24,KAL,KE,대한항공,국제,KMQ,출발,정기,여객,1128,6,72,0,0,0,13518
Feb-24,KAL,KE,대한항공,국제,KOJ,도착,정기,여객,1948,5,87,670,0,0,40179
Feb-24,KAL,KE,대한항공,국제,KOJ,도착,부정기,여객,1455,0,0,310,0,0,26981
Feb-24,KAL,KE,대한항공,국제,KOJ,출발,정기,여객,1917,4,58,19,0,0,36342
Feb-24,KAL,KE,대한항공,국제,KOJ,출발,부정기,여객,1454,0,0,0,0,0,25773
Feb-24,KAL,KE,대한항공,국제,KTM,도착,정기,여객,2270,10,1613,12315,3853,0,98976
Feb-24,KAL,KE,대한항공,국제,KTM,출발,정기,여객,1541,28,978,97651,91849,0,67001
Feb-24,KAL,KE,대한항공,국제,KUL,도착,정기,여객,6717,13,596,261796,212227,0,125261
Feb-24,KAL,KE,대한항공,국제,KUL,도착,부정기,여객,9,0,0,0,0,0,0
Feb-24,KAL,KE,대한항공,국제,KUL,출발,정기,화물,0,0,0,285929,188239,0,0
Feb-24,KAL,KE,대한항공,국제,KUL,출발,정기,여객,5696,18,635,279428,170080,2944,109399
Feb-24,KAL,KE,대한항공,국제,LAS,도착,정기,여객,1938,14,3025,998,998,0,147210
Feb-24,KAL,KE,대한항공,국제,LAS,도착,부정기,여객,284,1,435,0,0,0,19848
Feb-24,KAL,KE,대한항공,국제,LAS,출발,정기,여객,2015,24,3454,249109,237927,371,143696
Feb-24,KAL,KE,대한항공,국제,LAS,출발,부정기,여객,304,2,470,29715,29715,0,18955
Feb-24,KAL,KE,대한항공,국제,LAX,도착,정기,화물,0,0,0,1443615,474821,0,0
Feb-24,KAL,KE,대한항공,국제,LAX,도착,정기,여객,13337,37,7570,267971,64570,650,552540
Feb-24,KAL,KE,대한항공,국제,LAX,도착,부정기,화물,0,0,0,79172,21423,0,0
Feb-24,KAL,KE,대한항공,국제,LAX,출발,정기,화물,0,0,0,4441520,3427661,4583,0
Feb-24,KAL,KE,대한항공,국제,LAX,출발,정기,여객,11988,74,8561,403766,283136,33802,528719
Feb-24,KAL,KE,대한항공,국제,LAX,출발,부정기,화물,0,0,0,528870,389979,912,0
Feb-24,KAL,KE,대한항공,국제,LHR,도착,정기,화물,0,0,0,683174,125156,0,0
Feb-24,KAL,KE,대한항공,국제,LHR,도착,정기,여객,7008,12,288,236145,73392,19159,142882
Feb-24,KAL,KE,대한항공,국제,LHR,출발,정기,화물,0,0,0,626514,410582,0,0
Feb-24,KAL,KE,대한항공,국제,LHR,출발,정기,여객,6781,14,282,373386,285521,26134,135699
Feb-24,KAL,KE,대한항공,국제,LIM,도착,정기,화물,0,0,0,143348,78242,0,0
Feb-24,KAL,KE,대한항공,국제,MAD,도착,정기,화물,0,0,0,662614,422897,0,0
Feb-24,KAL,KE,대한항공,국제,MAD,도착,정기,여객,2914,1,26,87353,13973,0,56490
Feb-24,KAL,KE,대한항공,국제,MAD,출발,정기,화물,0,0,0,560125,445353,0,0
Feb-24,KAL,KE,대한항공,국제,MAD,출발,정기,여객,2787,2,247,59076,43727,2812,50958
Feb-24,KAL,KE,대한항공,국제,MIA,출발,정기,화물,0,0,0,790319,770290,0,0
Feb-24,KAL,KE,대한항공,국제,MNL,도착,정기,여객,6492,22,16303,515606,291911,0,644212
Feb-24,KAL,KE,대한항공,국제,MNL,출발,정기,화물,0,0,0,130577,118277,0,0
Feb-24,KAL,KE,대한항공,국제,MNL,출발,정기,여객,6597,132,13163,521639,320107,7795,590624
Feb-24,KAL,KE,대한항공,국제,MXP,도착,정기,화물,0,0,0,641149,160740,0,0
Feb-24,KAL,KE,대한항공,국제,MXP,도착,정기,여객,3139,5,103,130864,35770,0,66346
Feb-24,KAL,KE,대한항공,국제,MXP,도착,부정기,화물,0,0,0,654879,217777,669,0
Feb-24,KAL,KE,대한항공,국제,MXP,출발,정기,화물,0,0,0,276203,182499,0,0
Feb-24,KAL,KE,대한항공,국제,MXP,출발,정기,여객,2329,5,242,104596,90266,3010,48622
Feb-24,KAL,KE,대한항공,국제,MXP,출발,부정기,화물,0,0,0,60920,56228,0,0
Feb-24,KAL,KE,대한항공,국제,NGO,도착,정기,여객,9206,41,2461,267205,163346,11764,134857
Feb-24,KAL,KE,대한항공,국제,NGO,출발,정기,여객,9887,55,1278,179190,102232,17330,135241
Feb-24,KAL,KE,대한항공,국제,NKG,도착,정기,여객,1319,6,619,0,0,0,34149
Feb-24,KAL,KE,대한항공,국제,NKG,출발,정기,여객,1368,9,323,650,0,647,27943
Feb-24,KAL,KE,대한항공,국제,NRT,도착,정기,화물,0,0,0,2178956,1204290,12360,0
Feb-24,KAL,KE,대한항공,국제,NRT,도착,정기,여객,19840,59,3436,294560,190208,9236,305384
Feb-24,KAL,KE,대한항공,국제,NRT,도착,부정기,화물,0,0,0,45913,35921,0,0
Feb-24,KAL,KE,대한항공,국제,NRT,출발,정기,화물,0,0,0,1883453,1318184,113672,0
Feb-24,KAL,KE,대한항공,국제,NRT,출발,정기,여객,18609,85,2495,388662,261491,48716,246241
Feb-24,KAL,KE,대한항공,국제,NRT,출발,부정기,화물,0,0,0,40878,34348,0,0
Feb-24,KAL,KE,대한항공,국제,OIT,도착,부정기,여객,1788,17,10,155,0,0,19276
Feb-24,KAL,KE,대한항공,국제,OIT,출발,부정기,여객,1696,14,5,0,0,0,14151
Feb-24,KAL,KE,대한항공,국제,OKA,도착,정기,여객,3465,54,334,0,0,0,55597
Feb-24,KAL,KE,대한항공,국제,OKA,출발,정기,여객,3426,56,264,12,0,0,51159
Feb-24,KAL,KE,대한항공,국제,OKJ,도착,정기,여객,1174,3,327,0,0,0,16283
Feb-24,KAL,KE,대한항공,국제,OKJ,출발,정기,여객,1451,3,50,21,0,0,15131
Feb-24,KAL,KE,대한항공,국제,ORD,도착,정기,화물,0,0,0,617960,284199,0,0
Feb-24,KAL,KE,대한항공,국제,ORD,도착,정기,여객,2302,19,4284,209383,165479,9897,190920
Feb-24,KAL,KE,대한항공,국제,ORD,도착,부정기,화물,0,0,0,38977,38977,0,0
Feb-24,KAL,KE,대한항공,국제,ORD,출발,정기,화물,0,0,0,3361404,2912692,3717,0
Feb-24,KAL,KE,대한항공,국제,ORD,출발,정기,여객,2095,50,4297,541963,350887,36419,189584
Feb-24,KAL,KE,대한항공,국제,ORD,출발,부정기,화물,0,0,0,247578,83091,0,0
Feb-24,KAL,KE,대한항공,국제,OSL,도착,정기,화물,0,0,0,957569,135177,0,0
Feb-24,KAL,KE,대한항공,국제,OSL,출발,정기,화물,0,0,0,42350,42349,0,0
Feb-24,KAL,KE,대한항공,국제,PEK,도착,정기,여객,4065,22,4262,43262,26854,8064,147492
Feb-24,KAL,KE,대한항공,국제,PEK,출발,정기,여객,4239,51,4907,56941,17249,4599,168203
Feb-24,KAL,KE,대한항공,국제,PEN,도착,정기,화물,0,0,0,532400,450577,0,0
Feb-24,KAL,KE,대한항공,국제,PEN,도착,부정기,화물,0,0,0,64968,62202,0,0
Feb-24,KAL,KE,대한항공,국제,PEN,출발,정기,화물,0,0,0,599613,569806,0,0
Feb-24,KAL,KE,대한항공,국제,PEN,출발,부정기,화물,0,0,0,27254,26006,0,0
Feb-24,KAL,KE,대한항공,국제,PNH,도착,정기,여객,3929,13,3244,208269,60621,9928,166956
Feb-24,KAL,KE,대한항공,국제,PNH,출발,정기,여객,3729,36,3031,94298,54923,473,152399
Feb-24,KAL,KE,대한항공,국제,PQC,도착,정기,여객,7545,90,277,0,0,0,105009
Feb-24,KAL,KE,대한항공,국제,PQC,출발,정기,여객,7233,104,237,0,0,0,85343
Feb-24,KAL,KE,대한항공,국제,PRG,도착,정기,여객,2794,3,408,189333,125004,0,62901
Feb-24,KAL,KE,대한항공,국제,PRG,출발,정기,여객,2178,12,294,133606,85914,0,48600
Feb-24,KAL,KE,대한항공,국제,PVG,도착,정기,화물,0,0,0,2893044,2543000,0,0
Feb-24,KAL,KE,대한항공,국제,PVG,도착,정기,여객,7659,36,6878,698472,649390,0,245932
Feb-24,KAL,KE,대한항공,국제,PVG,도착,부정기,화물,0,0,0,1006440,942263,0,0
Feb-24,KAL,KE,대한항공,국제,PVG,출발,정기,화물,0,0,0,2305388,1465016,5079,0
Feb-24,KAL,KE,대한항공,국제,PVG,출발,정기,여객,8647,56,6285,811008,738872,0,248880
Feb-24,KAL,KE,대한항공,국제,PVG,출발,부정기,화물,0,0,0,710160,440774,0,0
Feb-24,KAL,KE,대한항공,국제,RGN,도착,정기,여객,1079,3,193,48838,39650,0,35309
Feb-24,KAL,KE,대한항공,국제,RGN,도착,부정기,여객,267,0,0,5686,1470,0,5967
Feb-24,KAL,KE,대한항공,국제,RGN,출발,정기,여객,634,0,122,25124,22311,0,21249
Feb-24,KAL,KE,대한항공,국제,SCL,도착,정기,화물,0,0,0,348838,320453,0,0
Feb-24,KAL,KE,대한항공,국제,SEA,도착,정기,화물,0,0,0,946355,493778,0,0
Feb-24,KAL,KE,대한항공,국제,SEA,도착,정기,여객,2576,25,4267,328423,324053,0,184575
Feb-24,KAL,KE,대한항공,국제,SEA,출발,정기,화물,0,0,0,33804,8855,0,0
Feb-24,KAL,KE,대한항공,국제,SEA,출발,정기,여객,2629,53,4036,220063,214009,0,179974
Feb-24,KAL,KE,대한항공,국제,SFO,도착,정기,화물,0,0,0,329026,176733,0,0
Feb-24,KAL,KE,대한항공,국제,SFO,도착,정기,여객,4747,15,4550,84671,18347,0,240723
Feb-24,KAL,KE,대한항공,국제,SFO,도착,부정기,화물,0,0,0,8069,2920,0,0
Feb-24,KAL,KE,대한항공,국제,SFO,출발,정기,여객,4239,63,5119,425001,311073,948,240588
Feb-24,KAL,KE,대한항공,국제,SGN,도착,정기,화물,0,0,0,496240,429980,0,0
Feb-24,KAL,KE,대한항공,국제,SGN,도착,정기,여객,10740,83,9762,525181,275022,0,571262
Feb-24,KAL,KE,대한항공,국제,SGN,출발,정기,화물,0,0,0,77418,61280,0,0
Feb-24,KAL,KE,대한항공,국제,SGN,출발,정기,여객,10365,201,10694,409059,175408,6179,602863
Feb-24,KAL,KE,대한항공,국제,SHE,도착,정기,여객,8845,48,3717,158172,153121,347,247822
Feb-24,KAL,KE,대한항공,국제,SHE,출발,정기,여객,9213,60,3043,52710,42436,3049,214914
Feb-24,KAL,KE,대한항공,국제,SHM,도착,부정기,여객,387,1,0,0,0,0,4439
Feb-24,KAL,KE,대한항공,국제,SHM,출발,부정기,여객,389,1,0,0,0,0,3413
Feb-24,KAL,KE,대한항공,국제,SIN,도착,정기,화물,0,0,0,1199574,883276,0,0
Feb-24,KAL,KE,대한항공,국제,SIN,도착,정기,여객,21436,116,2826,582424,330466,1785,352132
Feb-24,KAL,KE,대한항공,국제,SIN,도착,부정기,여객,15,0,0,0,0,0,0
Feb-24,KAL,KE,대한항공,국제,SIN,출발,정기,화물,0,0,0,687646,436668,1,0
Feb-24,KAL,KE,대한항공,국제,SIN,출발,정기,여객,18809,130,3085,1137426,427575,13543,317421
Feb-24,KAL,KE,대한항공,국제,SYD,도착,정기,여객,6754,24,684,113335,6522,0,138156
Feb-24,KAL,KE,대한항공,국제,SYD,출발,정기,여객,6715,34,870,320617,279875,13585,131822
Feb-24,KAL,KE,대한항공,국제,SZX,도착,정기,여객,4239,33,312,328688,319335,0,63467
Feb-24,KAL,KE,대한항공,국제,SZX,출발,정기,여객,4372,28,206,185904,51379,0,61538
Feb-24,KAL,KE,대한항공,국제,TAO,도착,정기,여객,8218,35,2842,304770,282631,1738,170140
Feb-24,KAL,KE,대한항공,국제,TAO,출발,정기,여객,7918,47,2183,147165,106529,1129,139562
Feb-24,KAL,KE,대한항공,국제,TAS,도착,정기,여객,1881,21,279,16654,13570,2612,53691
Feb-24,KAL,KE,대한항공,국제,TAS,출발,정기,여객,987,9,317,55290,26211,1170,34901
Feb-24,KAL,KE,대한항공,국제,TPE,도착,정기,여객,12911,46,832,101503,66350,0,181787
Feb-24,KAL,KE,대한항공,국제,TPE,도착,부정기,여객,884,1,2,0,0,0,9354
Feb-24,KAL,KE,대한항공,국제,TPE,출발,정기,여객,13634,55,748,357917,68030,9391,182020
Feb-24,KAL,KE,대한항공,국제,TPE,출발,부정기,여객,927,3,14,0,0,0,8185
Feb-24,KAL,KE,대한항공,국제,TSN,도착,정기,화물,0,0,0,1229695,1142346,0,0
Feb-24,KAL,KE,대한항공,국제,TSN,도착,정기,여객,2722,9,1373,13884,12445,1101,79194
Feb-24,KAL,KE,대한항공,국제,TSN,출발,정기,화물,0,0,0,884749,613230,0,0
Feb-24,KAL,KE,대한항공,국제,TSN,출발,정기,여객,2783,13,977,11743,5299,0,67798
Feb-24,KAL,KE,대한항공,국제,UBN,도착,정기,여객,2887,17,1818,13636,9703,0,88727
Feb-24,KAL,KE,대한항공,국제,UBN,출발,정기,여객,3302,51,1619,200178,104265,1897,119217
Feb-24,KAL,KE,대한항공,국제,VCP,도착,정기,화물,0,0,0,17072,2669,0,0
Feb-24,KAL,KE,대한항공,국제,VCP,출발,정기,화물,0,0,0,197921,174915,0,0
Feb-24,KAL,KE,대한항공,국제,VIE,도착,정기,여객,2842,11,173,197277,18708,0,58641
Feb-24,KAL,KE,대한항공,국제,VIE,출발,정기,화물,0,0,0,1457953,489168,687,0
Feb-24,KAL,KE,대한항공,국제,VIE,출발,정기,여객,2432,11,162,170280,31580,4486,52715
Feb-24,KAL,KE,대한항공,국제,VIE,출발,부정기,화물,0,0,0,17377,11140,0,0
Feb-24,KAL,KE,대한항공,국제,VTE,도착,부정기,여객,508,0,2,0,0,0,7267
Feb-24,KAL,KE,대한항공,국제,VTE,출발,부정기,여객,380,0,0,0,0,0,4691
Feb-24,KAL,KE,대한항공,국제,WEH,도착,정기,여객,1652,5,293,0,0,0,30441
Feb-24,KAL,KE,대한항공,국제,WEH,출발,정기,여객,1536,9,344,2,0,0,28449
Feb-24,KAL,KE,대한항공,국제,WUH,도착,정기,여객,2092,9,735,348411,342949,157,46031
Feb-24,KAL,KE,대한항공,국제,WUH,출발,정기,여객,1790,8,418,70682,21800,0,30909
Feb-24,KAL,KE,대한항공,국제,XIY,도착,정기,여객,3033,4,1065,19089,10619,267,70353
Feb-24,KAL,KE,대한항공,국제,XIY,출발,정기,화물,0,0,0,339026,151584,0,0
Feb-24,KAL,KE,대한항공,국제,XIY,출발,정기,여객,2809,14,739,23309,14922,0,57388
Feb-24,KAL,KE,대한항공,국제,XMN,도착,정기,여객,2976,10,898,99553,73865,0,64177
Feb-24,KAL,KE,대한항공,국제,XMN,출발,정기,여객,2815,12,399,15392,8741,0,43525
Feb-24,KAL,KE,대한항공,국제,YHZ,도착,정기,화물,0,0,0,84571,75013,0,0
Feb-24,KAL,KE,대한항공,국제,YHZ,도착,부정기,화물,0,0,0,538767,436284,0,0
Feb-24,KAL,KE,대한항공,국제,YNJ,도착,정기,여객,3665,15,587,0,0,0,72402
Feb-24,KAL,KE,대한항공,국제,YNJ,출발,정기,여객,3094,15,434,0,0,0,50472
Feb-24,KAL,KE,대한항공,국제,YVR,도착,정기,화물,0,0,0,75271,46080,0,0
Feb-24,KAL,KE,대한항공,국제,YVR,도착,정기,여객,4202,36,3333,312479,290648,0,209429
Feb-24,KAL,KE,대한항공,국제,YVR,도착,부정기,화물,0,0,0,11936,11936,0,0
Feb-24,KAL,KE,대한항공,국제,YVR,출발,정기,여객,3638,102,4326,307775,257376,30057,276084
Feb-24,KAL,KE,대한항공,국제,YYZ,도착,정기,화물,0,0,0,253995,64725,0,0
Feb-24,KAL,KE,대한항공,국제,YYZ,도착,정기,여객,2546,19,3316,30493,9935,855,181003
Feb-24,KAL,KE,대한항공,국제,YYZ,도착,부정기,화물,0,0,0,137836,17030,0,0
Feb-24,KAL,KE,대한항공,국제,YYZ,출발,정기,화물,0,0,0,176715,167947,221,0
Feb-24,KAL,KE,대한항공,국제,YYZ,출발,정기,여객,2056,55,4051,160738,123421,21160,221213
Feb-24,KAL,KE,대한항공,국제,YYZ,출발,부정기,화물,0,0,0,738836,638234,8035,0
Feb-24,KAL,KE,대한항공,국제,ZRH,도착,정기,화물,0,0,0,280209,59420,0,0
Feb-24,KAL,KE,대한항공,국제,ZRH,출발,정기,화물,0,0,0,17941,15156,0,0
Feb-24,KLM,KL,KLM네덜란드항공,국제,AMS,도착,정기,여객,7173,13,414,323047,0,132,136897
Feb-24,KLM,KL,KLM네덜란드항공,국제,AMS,출발,정기,여객,6569,13,414,269273,0,3426,128462
Feb-24,KZR,KC,아스타나항공,국제,ALA,도착,정기,여객,3439,21,146,7282,0,1713,65729
Feb-24,KZR,KC,아스타나항공,국제,ALA,출발,정기,여객,2940,25,263,68159,0,2444,73819
Feb-24,LAO,QV,라오 항공,국제,VTE,도착,정기,여객,2679,2,143,782,0,216,45776
Feb-24,LAO,QV,라오 항공,국제,VTE,출발,정기,여객,2851,1,78,5798,0,1300,46555
Feb-24,LHA,GI,롱하오 항공,국제,WEH,도착,부정기,화물,0,0,0,93114,0,0,0
Feb-24,LHA,GI,롱하오 항공,국제,WEH,출발,부정기,화물,0,0,0,53085,0,0,0
Feb-24,LOT,LO,LOT 폴란드항공,국제,BUD,도착,정기,여객,1678,2,14,70937,0,495,33831
Feb-24,LOT,LO,LOT 폴란드항공,국제,BUD,출발,정기,여객,1157,1,8,70522,0,0,28125
Feb-24,LOT,LO,LOT 폴란드항공,국제,WAW,도착,정기,여객,3311,8,44,123878,0,10748,62773
Feb-24,LOT,LO,LOT 폴란드항공,국제,WAW,출발,정기,여객,3172,5,68,134211,0,6414,66680
Feb-24,LOT,LO,LOT 폴란드항공,국제,WRO,도착,정기,여객,871,4,1,10295,0,0,16721
Feb-24,LOT,LO,LOT 폴란드항공,국제,WRO,출발,정기,여객,716,2,2,44998,0,0,16270
Feb-24,MAS,MH,말레이시아항공,국제,KUL,도착,정기,여객,7618,35,37,336597,0,10113,121540
Feb-24,MAS,MH,말레이시아항공,국제,KUL,출발,정기,여객,6464,26,41,360508,0,6638,106901
Feb-24,MAS,MH,말레이시아항공,국제,KUL,출발,부정기,화물,0,0,0,59255,0,0,0
Feb-24,MGL,OM,몽골항공,국제,UBN,도착,정기,여객,5532,63,784,21901,0,2111,116242
Feb-24,MGL,OM,몽골항공,국제,UBN,출발,정기,여객,5497,56,1595,142168,0,1240,155973
Feb-24,MMA,8M,미얀마 국제항공,국제,RGN,도착,정기,여객,1789,5,6,3107,0,4,45872
Feb-24,MMA,8M,미얀마 국제항공,국제,RGN,출발,정기,여객,1416,5,4,3326,0,0,31007
Feb-24,MNG,M0,에어로몽골리아,국제,UBN,도착,정기,여객,1014,8,0,0,0,0,19179
Feb-24,MNG,M0,에어로몽골리아,국제,UBN,출발,정기,여객,1000,15,16,0,0,0,24813
Feb-24,MXD,OD,바틱에어,국제,KUL,도착,정기,여객,4803,24,0,130,0,0,70210
Feb-24,MXD,OD,바틱에어,국제,KUL,출발,정기,여객,4271,17,1,2662,0,0,62359
Feb-24,NCR,N8,내셔널항공,국제,LBD,출발,부정기,화물,0,0,0,99750,0,0,0
Feb-24,PAC,PO,폴라에어카고,국제,ANC,도착,정기,화물,0,0,0,6499,0,0,0
Feb-24,PAC,PO,폴라에어카고,국제,CVG,도착,정기,화물,0,0,0,971357,186396,0,0
Feb-24,PAC,PO,폴라에어카고,국제,CVG,출발,정기,화물,0,0,0,11102,1078,0,0
Feb-24,PAC,PO,폴라에어카고,국제,HKG,출발,정기,화물,0,0,0,277968,71076,0,0
Feb-24,PAC,PO,폴라에어카고,국제,LAX,도착,정기,화물,0,0,0,49595,14900,0,0
Feb-24,PAC,PO,폴라에어카고,국제,LEJ,도착,정기,화물,0,0,0,296520,0,1762,0
Feb-24,PAC,PO,폴라에어카고,국제,NGO,도착,정기,화물,0,0,0,174586,50796,0,0
Feb-24,PAC,PO,폴라에어카고,국제,NRT,출발,정기,화물,0,0,0,23524,10420,0,0
Feb-24,PAC,PO,폴라에어카고,국제,PVG,도착,정기,화물,0,0,0,108019,6022,0,0
Feb-24,PAC,PO,폴라에어카고,국제,PVG,출발,정기,화물,0,0,0,481886,122931,0,0
Feb-24,PAC,PO,폴라에어카고,국제,SZX,출발,정기,화물,0,0,0,96964,23977,0,0
Feb-24,PAC,PO,폴라에어카고,국제,TPE,출발,정기,화물,0,0,0,100869,23667,0,0
Feb-24,PAL,PR,필리핀항공,국제,CEB,도착,정기,여객,5419,43,27,8106,0,0,65900
Feb-24,PAL,PR,필리핀항공,국제,CEB,출발,정기,여객,5439,51,8,15,0,0,58097
Feb-24,PAL,PR,필리핀항공,국제,CRK,도착,정기,여객,4555,6,57,0,0,0,66680
Feb-24,PAL,PR,필리핀항공,국제,CRK,출발,정기,여객,4392,3,74,10530,0,0,66465
Feb-24,PAL,PR,필리핀항공,국제,KLO,도착,정기,여객,5545,18,4,0,0,0,65771
Feb-24,PAL,PR,필리핀항공,국제,KLO,출발,정기,여객,5258,19,1,0,0,0,57516
Feb-24,PAL,PR,필리핀항공,국제,MNL,도착,정기,여객,11612,40,398,27131,0,0,169989
Feb-24,PAL,PR,필리핀항공,국제,MNL,출발,정기,여객,10849,37,368,150741,0,0,176843
Feb-24,QDA,QW,청도항공,국제,TAO,도착,정기,여객,3223,0,3,15529,0,0,47128
Feb-24,QDA,QW,청도항공,국제,TAO,출발,정기,여객,3590,6,87,2925,0,2693,48172
Feb-24,QFA,QF,콴타스항공,국제,SYD,도착,정기,여객,3588,20,41,18216,0,3235,63113
