년도,월,항공사(ICAO),항공사(IATA),항공사명,국제_국내,노선,국가,공항,도착_출발,정기_부정기,여객_화물,운항(편),유임승객(명),무임승객(명),환승객(명),직화물(kg),환적화물(kg),우편물(kg),수하물(kg)
2025,05,ESR,ZE,이스타 항공,국제,동북아,대만,TPE,출발,정기,여객,17,2791,3,3,7393,0,0,20198
2025,05,ESR,ZE,이스타 항공,국제,동남아,베트남,CXR,도착,정기,여객,31,5190,27,0,0,0,0,57982
2025,05,ESR,ZE,이스타 항공,국제,동남아,베트남,CXR,출발,정기,여객,31,5372,35,2,0,0,0,44584
2025,05,ESR,ZE,이스타 항공,국제,동남아,베트남,DAD,도착,정기,여객,17,2612,15,0,0,0,0,27395
2025,05,ESR,ZE,이스타 항공,국제,동남아,베트남,DAD,도착,부정기,여객,5,727,2,0,0,0,0,7592
2025,05,ESR,ZE,이스타 항공,국제,동남아,베트남,DAD,출발,정기,여객,17,2830,13,3,0,0,0,21160
2025,05,ESR,ZE,이스타 항공,국제,동남아,베트남,DAD,출발,부정기,여객,5,824,4,0,0,0,0,7011
2025,05,ESR,ZE,이스타 항공,국제,동남아,베트남,PQC,도착,정기,여객,18,2664,30,0,0,0,0,30295
2025,05,ESR,ZE,이스타 항공,국제,동남아,베트남,PQC,출발,정기,여객,18,2669,26,1,0,0,0,23975
2025,05,ESR,ZE,이스타 항공,국제,동남아,태국,BKK,도착,정기,여객,7,1263,1,0,6222,0,0,13528
2025,05,ESR,ZE,이스타 항공,국제,동남아,태국,BKK,출발,정기,여객,6,1082,2,6,2513,0,0,11227
2025,05,ESR,ZE,이스타 항공,국제,동남아,태국,CNX,도착,정기,여객,18,2916,2,5,0,0,0,32188
2025,05,ESR,ZE,이스타 항공,국제,동남아,태국,CNX,출발,정기,여객,18,2882,6,9,0,0,0,28442
2025,05,ESR,ZE,이스타 항공,국제,유럽,카자흐스탄,ALA,도착,정기,여객,9,984,2,11,0,0,0,10694
2025,05,ESR,ZE,이스타 항공,국제,유럽,카자흐스탄,ALA,출발,정기,여객,9,1233,4,32,0,0,0,14159
2025,05,ETD,EY,에티하드 항공,국제,중동,아랍에미리트,AUH,도착,정기,여객,48,12615,29,179,549333,0,12197,223995
2025,05,ETD,EY,에티하드 항공,국제,중동,아랍에미리트,AUH,출발,정기,여객,48,12893,39,333,666410,463,0,250723
2025,05,ETD,EY,에티하드 항공,국제,중동,아랍에미리트,AUH,출발,부정기,여객,1,0,0,0,19823,0,0,0
2025,05,ETH,ET,에티오피아 항공,국제,일본,일본,NRT,도착,정기,여객,25,3440,4,47,3009,0,0,40590
2025,05,ETH,ET,에티오피아 항공,국제,일본,일본,NRT,출발,정기,여객,26,2625,3,16,43681,0,0,32554
2025,05,ETH,ET,에티오피아 항공,국제,동북아,홍콩,HKG,출발,정기,화물,12,0,0,0,210480,0,0,0
2025,05,ETH,ET,에티오피아 항공,국제,유럽,노르웨이,OSL,도착,정기,화물,13,0,0,0,1049683,0,0,0
2025,05,ETH,ET,에티오피아 항공,국제,기타,에티오피아,ADD,도착,정기,여객,26,2406,8,276,13918,0,349,64436
2025,05,ETH,ET,에티오피아 항공,국제,기타,에티오피아,ADD,출발,정기,화물,1,0,0,0,53672,0,0,0
2025,05,ETH,ET,에티오피아 항공,국제,기타,에티오피아,ADD,출발,정기,여객,25,2464,11,257,81208,0,0,98464
2025,05,ETH,ET,에티오피아 항공,국제,기타,에티오피아,ADD,출발,부정기,여객,1,0,0,0,11225,0,0,0
2025,05,EVA,BR,에바항공,국제,동북아,대만,KHH,도착,정기,여객,31,4041,25,76,4161,0,0,47806
2025,05,EVA,BR,에바항공,국제,동북아,대만,KHH,출발,정기,여객,31,3897,26,81,939,0,0,66893
2025,05,EVA,BR,에바항공,국제,동북아,대만,TPE,도착,정기,여객,62,14664,82,311,810545,0,6829,185156
2025,05,EVA,BR,에바항공,국제,동북아,대만,TPE,출발,정기,여객,62,14064,82,347,363928,0,0,241810
2025,05,FDX,FX,FedEX항공,국제,일본,일본,KIX,도착,정기,화물,0,0,0,0,3202,0,0,0
2025,05,FDX,FX,FedEX항공,국제,일본,일본,KIX,출발,정기,화물,0,0,0,0,665133,140208,0,0
2025,05,FDX,FX,FedEX항공,국제,일본,일본,KIX,출발,부정기,화물,0,0,0,0,10144,0,0,0
2025,05,FDX,FX,FedEX항공,국제,일본,일본,NRT,도착,정기,화물,0,0,0,0,234950,415299,0,0
2025,05,FDX,FX,FedEX항공,국제,중국,중국,CAN,도착,정기,화물,0,0,0,0,943599,259696,0,0
2025,05,FDX,FX,FedEX항공,국제,중국,중국,CAN,도착,부정기,화물,4,0,0,0,14825,82845,0,0
2025,05,FDX,FX,FedEX항공,국제,중국,중국,CAN,출발,정기,화물,0,0,0,0,945545,262364,0,0
2025,05,FDX,FX,FedEX항공,국제,중국,중국,PEK,도착,정기,화물,0,0,0,0,125706,188426,0,0
2025,05,FDX,FX,FedEX항공,국제,중국,중국,PEK,출발,정기,화물,0,0,0,0,2588,71522,0,0
2025,05,FDX,FX,FedEX항공,국제,중국,중국,PVG,출발,정기,화물,0,0,0,0,77208,68,0,0
2025,05,FDX,FX,FedEX항공,국제,중국,중국,SZX,출발,정기,화물,0,0,0,0,53356,91556,0,0
2025,05,FDX,FX,FedEX항공,국제,중국,중국,XMN,도착,정기,화물,0,0,0,0,3720,0,0,0
2025,05,FDX,FX,FedEX항공,국제,동북아,홍콩,HKG,출발,정기,화물,0,0,0,0,46226,482732,0,0
2025,05,FDX,FX,FedEX항공,국제,미주,미국,ANC,도착,정기,화물,0,0,0,0,473397,302161,0,0
2025,05,FDX,FX,FedEX항공,국제,미주,미국,ANC,출발,정기,화물,41,0,0,0,295191,95609,0,0
2025,05,FDX,FX,FedEX항공,국제,미주,미국,ANC,출발,부정기,화물,4,0,0,0,0,0,0,0
2025,05,FDX,FX,FedEX항공,국제,미주,미국,IND,출발,정기,화물,40,0,0,0,0,0,0,0
2025,05,FDX,FX,FedEX항공,국제,미주,미국,LAX,도착,정기,화물,4,0,0,0,0,0,0,0
2025,05,FDX,FX,FedEX항공,국제,미주,미국,MEM,도착,정기,화물,113,0,0,0,158323,161824,0,0
2025,05,FDX,FX,FedEX항공,국제,미주,미국,MEM,도착,부정기,화물,1,0,0,0,0,0,0,0
2025,05,FDX,FX,FedEX항공,국제,미주,미국,MEM,출발,정기,화물,59,0,0,0,10300,0,0,0
2025,05,FDX,FX,FedEX항공,국제,미주,미국,OAK,도착,정기,화물,22,0,0,0,0,0,0,0
2025,05,FIN,AY,핀에어,국제,유럽,핀란드,HEL,도착,정기,여객,28,7043,14,98,631658,0,1203,115745
2025,05,FIN,AY,핀에어,국제,유럽,핀란드,HEL,출발,정기,여객,28,7173,17,190,396018,0,0,129867
2025,05,GCR,GS,톈진(천진) 에어라인,국제,중국,중국,TSN,도착,정기,여객,17,1876,0,0,0,0,0,19602
2025,05,GCR,GS,톈진(천진) 에어라인,국제,중국,중국,TSN,출발,정기,여객,17,1867,3,4,0,0,0,24306
2025,05,GEC,LH,루프트한자항공,국제,일본,일본,NRT,도착,정기,화물,22,0,0,0,369344,0,381,0
2025,05,GEC,LH,루프트한자항공,국제,유럽,독일,FRA,출발,정기,화물,21,0,0,0,591686,0,5423,0
2025,05,GIA,GA,가루다 인도네시아항공,국제,동남아,인도네시아,CGK,도착,정기,여객,18,3637,14,33,151352,0,1038,62141
2025,05,GIA,GA,가루다 인도네시아항공,국제,동남아,인도네시아,CGK,출발,정기,여객,18,3500,22,17,108970,0,8435,81481
2025,05,GIA,GA,가루다 인도네시아항공,국제,동남아,인도네시아,DPS,도착,정기,여객,21,3724,16,27,10735,0,814,63314
2025,05,GIA,GA,가루다 인도네시아항공,국제,동남아,인도네시아,DPS,도착,부정기,여객,1,171,1,3,0,0,0,3255
2025,05,GIA,GA,가루다 인도네시아항공,국제,동남아,인도네시아,DPS,출발,정기,여객,21,4135,18,26,78331,0,3930,61685
2025,05,GIA,GA,가루다 인도네시아항공,국제,동남아,인도네시아,DPS,출발,부정기,여객,1,115,1,6,3630,0,420,1694
2025,05,GTI,5Y,아틀라스항공,국제,중국,중국,CKG,출발,정기,화물,0,0,0,0,73551,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,중국,중국,EHU,출발,정기,화물,0,0,0,0,7592,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,중국,중국,PVG,출발,정기,화물,0,0,0,0,29799,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,중국,중국,XMN,도착,정기,화물,3,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,중국,중국,XMN,출발,정기,화물,10,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,동북아,대만,TPE,출발,정기,화물,0,0,0,0,130249,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,동북아,대만,TPE,출발,부정기,화물,0,0,0,0,142283,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,동북아,홍콩,HKG,도착,정기,화물,7,0,0,0,61163,490,0,0
2025,05,GTI,5Y,아틀라스항공,국제,동북아,홍콩,HKG,출발,정기,화물,0,0,0,0,5068,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,동북아,홍콩,HKG,출발,부정기,화물,0,0,0,0,2971,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,동남아,베트남,HAN,출발,정기,화물,0,0,0,0,244949,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,ANC,출발,정기,화물,0,0,0,0,188231,8296,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,ANC,출발,부정기,화물,0,0,0,0,179093,4097,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,ATL,도착,정기,화물,4,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,ATL,출발,정기,화물,3,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,BNA,도착,정기,화물,3,0,0,0,72391,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,BNA,출발,정기,화물,2,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,CVG,도착,정기,화물,4,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,DFW,도착,정기,화물,5,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,DFW,출발,정기,화물,3,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,IND,도착,정기,화물,9,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,JFK,도착,정기,화물,10,0,0,0,80,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,JFK,도착,부정기,화물,1,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,JFK,출발,정기,화물,9,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,JFK,출발,부정기,화물,1,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,LAX,도착,정기,화물,20,0,0,0,119281,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,LAX,도착,부정기,화물,3,0,0,0,86135,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,LAX,출발,정기,화물,15,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,LAX,출발,부정기,화물,1,0,0,0,16318,68055,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,MIA,도착,정기,화물,16,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,MIA,출발,정기,화물,16,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,ORD,도착,정기,화물,99,0,0,0,564633,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,ORD,도착,부정기,화물,7,0,0,0,23597,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,ORD,출발,정기,화물,134,0,0,0,943368,160054,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,ORD,출발,부정기,화물,12,0,0,0,100345,22886,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,RFD,출발,정기,화물,6,0,0,0,0,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,미주,미국,SFO,출발,정기,화물,1,0,0,0,88129,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,유럽,네덜란드,AMS,도착,정기,화물,0,0,0,0,869584,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,유럽,네덜란드,AMS,도착,부정기,화물,0,0,0,0,294097,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,유럽,스페인,ZAZ,도착,정기,화물,0,0,0,0,51445,0,0,0
2025,05,GTI,5Y,아틀라스항공,국제,유럽,헝가리,BUD,도착,정기,화물,0,0,0,0,64628,0,0,0
2025,05,HAL,HA,하와이안 항공,국제,대양주,하와이,HNL,도착,정기,여객,22,4767,23,637,58614,0,2892,144302
2025,05,HAL,HA,하와이안 항공,국제,대양주,하와이,HNL,출발,정기,여객,22,3932,20,690,274106,0,0,140668
2025,05,HGB,HB,그레이터베이항공,국제,동북아,홍콩,HKG,도착,정기,여객,4,729,1,0,0,0,0,7123
2025,05,HGB,HB,그레이터베이항공,국제,동북아,홍콩,HKG,출발,정기,여객,4,728,0,0,0,0,0,7963
2025,05,HKE,UO,홍콩익스프레스,국제,동북아,홍콩,HKG,도착,정기,여객,91,20276,24,0,52684,0,69,167856
2025,05,HKE,UO,홍콩익스프레스,국제,동북아,홍콩,HKG,출발,정기,여객,91,19300,19,6,27287,0,0,242926
2025,05,HLF,I9,중국센트럴항공,국제,중국,중국,YNT,도착,정기,화물,18,0,0,0,314726,0,0,0
2025,05,HLF,I9,중국센트럴항공,국제,중국,중국,YNT,출발,정기,화물,18,0,0,0,151564,0,0,0
2025,05,HVN,VN,베트남항공,국제,동남아,베트남,CXR,도착,정기,여객,31,5194,67,5,43112,0,0,77569
2025,05,HVN,VN,베트남항공,국제,동남아,베트남,CXR,출발,정기,여객,31,5349,60,18,0,0,0,57043
2025,05,HVN,VN,베트남항공,국제,동남아,베트남,DAD,도착,정기,여객,31,4948,46,77,58120,0,27,73665
2025,05,HVN,VN,베트남항공,국제,동남아,베트남,DAD,출발,정기,여객,31,5321,51,57,2819,0,0,59594
2025,05,HVN,VN,베트남항공,국제,동남아,베트남,HAN,도착,정기,여객,62,16241,121,445,641105,0,73,340481
2025,05,HVN,VN,베트남항공,국제,동남아,베트남,HAN,출발,정기,여객,62,17193,248,341,701685,0,575,362707
2025,05,HVN,VN,베트남항공,국제,동남아,베트남,SGN,도착,정기,여객,62,13207,126,338,345347,0,525,294751
2025,05,HVN,VN,베트남항공,국제,동남아,베트남,SGN,출발,정기,여객,62,13949,145,586,339795,0,480,256699
2025,05,HYT,YG,원통화물항공,국제,중국,중국,WNZ,도착,정기,화물,27,0,0,0,720322,0,0,0
2025,05,HYT,YG,원통화물항공,국제,중국,중국,WNZ,도착,부정기,화물,5,0,0,0,134464,0,0,0
2025,05,HYT,YG,원통화물항공,국제,중국,중국,WNZ,출발,정기,화물,27,0,0,0,380120,0,0,0
2025,05,HYT,YG,원통화물항공,국제,중국,중국,WNZ,출발,부정기,화물,5,0,0,0,46424,0,0,0
2025,05,ICV,C8,카고룩스 이탈리아,국제,중국,중국,CGO,출발,정기,화물,0,0,0,0,1793,0,0,0
2025,05,ICV,C8,카고룩스 이탈리아,국제,동북아,대만,TPE,출발,정기,화물,0,0,0,0,84772,0,0,0
2025,05,ICV,C8,카고룩스 이탈리아,국제,미주,미국,IAH,출발,정기,화물,0,0,0,0,39046,0,0,0
2025,05,ICV,C8,카고룩스 이탈리아,국제,유럽,이탈리아,MXP,도착,정기,화물,10,0,0,0,664959,0,0,0
2025,05,ICV,C8,카고룩스 이탈리아,국제,유럽,이탈리아,MXP,출발,정기,화물,10,0,0,0,222840,0,0,0
2025,05,JAL,JL,일본항공,국제,일본,일본,NGO,도착,정기,화물,22,0,0,0,351439,1366,0,0
2025,05,JAL,JL,일본항공,국제,일본,일본,NRT,도착,정기,화물,3,0,0,0,73147,780,0,0
2025,05,JAL,JL,일본항공,국제,일본,일본,NRT,출발,정기,화물,25,0,0,0,841059,0,0,0
2025,05,JDL,JG,장쑤징동화물항공사,국제,중국,중국,NTG,도착,부정기,화물,12,0,0,0,197862,0,0,0
2025,05,JDL,JG,장쑤징동화물항공사,국제,중국,중국,NTG,출발,부정기,화물,12,0,0,0,893,0,0,0
2025,05,JDL,JG,장쑤징동화물항공사,국제,중국,중국,WUX,도착,부정기,화물,30,0,0,0,495228,0,0,0
2025,05,JDL,JG,장쑤징동화물항공사,국제,중국,중국,WUX,출발,부정기,화물,30,0,0,0,198958,0,0,0
2025,05,JJA,7C,제주항공,국내,한국,한국,CJU,도착,부정기,여객,2,356,0,0,0,0,0,1148
2025,05,JJA,7C,제주항공,국제,일본,일본,CTS,도착,정기,여객,38,5899,23,42,0,0,0,63731
2025,05,JJA,7C,제주항공,국제,일본,일본,CTS,출발,정기,여객,38,6079,24,46,0,0,0,53095
2025,05,JJA,7C,제주항공,국제,일본,일본,FSZ,도착,정기,여객,31,4864,19,5,0,0,0,51310
2025,05,JJA,7C,제주항공,국제,일본,일본,FSZ,출발,정기,여객,31,4969,27,9,0,0,0,50478
2025,05,JJA,7C,제주항공,국제,일본,일본,FUK,도착,정기,여객,124,21535,171,124,0,0,0,210651
2025,05,JJA,7C,제주항공,국제,일본,일본,FUK,도착,부정기,여객,12,2010,5,7,0,0,0,18621
2025,05,JJA,7C,제주항공,국제,일본,일본,FUK,출발,정기,여객,124,21134,151,111,0,0,0,153265
2025,05,JJA,7C,제주항공,국제,일본,일본,FUK,출발,부정기,여객,12,1883,11,3,0,0,0,14023
2025,05,JJA,7C,제주항공,국제,일본,일본,HIJ,도착,정기,여객,48,7008,32,89,0,0,0,64662
2025,05,JJA,7C,제주항공,국제,일본,일본,HIJ,도착,부정기,여객,7,889,5,13,0,0,0,9096
2025,05,JJA,7C,제주항공,국제,일본,일본,HIJ,출발,정기,여객,48,6857,29,113,0,0,0,61573
2025,05,JJA,7C,제주항공,국제,일본,일본,HIJ,출발,부정기,여객,7,868,3,8,0,0,0,6559
2025,05,JJA,7C,제주항공,국제,일본,일본,KIX,도착,정기,여객,127,21306,77,240,7680,0,0,204201
2025,05,JJA,7C,제주항공,국제,일본,일본,KIX,도착,부정기,여객,7,1254,5,2,0,0,0,11824
2025,05,JJA,7C,제주항공,국제,일본,일본,KIX,출발,정기,여객,127,19971,73,206,391,76,9369,161835
2025,05,JJA,7C,제주항공,국제,일본,일본,KIX,출발,부정기,여객,7,1171,6,3,0,0,0,9044
2025,05,JJA,7C,제주항공,국제,일본,일본,KOJ,도착,정기,여객,14,2052,8,23,0,0,0,20877
2025,05,JJA,7C,제주항공,국제,일본,일본,KOJ,도착,부정기,여객,1,171,1,2,0,0,0,1812
2025,05,JJA,7C,제주항공,국제,일본,일본,KOJ,출발,정기,여객,14,2065,10,23,0,0,0,17380
2025,05,JJA,7C,제주항공,국제,일본,일본,KOJ,출발,부정기,여객,1,177,3,0,0,0,0,1272
2025,05,JJA,7C,제주항공,국제,일본,일본,MYJ,도착,정기,여객,62,9952,54,76,0,0,0,99197
2025,05,JJA,7C,제주항공,국제,일본,일본,MYJ,출발,정기,여객,62,10137,46,75,0,0,0,77509
2025,05,JJA,7C,제주항공,국제,일본,일본,NGO,도착,정기,여객,62,10252,61,73,7176,0,0,105013
2025,05,JJA,7C,제주항공,국제,일본,일본,NGO,출발,정기,여객,62,10024,58,64,1710,23295,3378,89957
2025,05,JJA,7C,제주항공,국제,일본,일본,NRT,도착,정기,여객,155,26874,99,153,6763,0,0,265208
2025,05,JJA,7C,제주항공,국제,일본,일본,NRT,출발,정기,여객,155,27222,97,313,6186,0,1087,244197
2025,05,JJA,7C,제주항공,국제,일본,일본,OIT,도착,정기,여객,14,2045,18,4,0,0,0,30498
2025,05,JJA,7C,제주항공,국제,일본,일본,OIT,도착,부정기,여객,1,0,0,0,0,0,0,0
2025,05,JJA,7C,제주항공,국제,일본,일본,OIT,출발,정기,여객,14,2222,25,4,0,0,0,29650
2025,05,JJA,7C,제주항공,국제,일본,일본,OIT,출발,부정기,여객,1,0,0,0,0,0,0,0
2025,05,JJA,7C,제주항공,국제,일본,일본,OKA,도착,정기,여객,31,5478,182,48,0,0,0,60707
2025,05,JJA,7C,제주항공,국제,일본,일본,OKA,출발,정기,여객,31,5187,187,33,0,0,0,48077
2025,05,JJA,7C,제주항공,국제,중국,중국,HRB,도착,정기,여객,13,2047,13,30,0,0,0,29595
2025,05,JJA,7C,제주항공,국제,중국,중국,HRB,출발,정기,여객,13,2190,10,18,0,0,0,28321
2025,05,JJA,7C,제주항공,국제,중국,중국,JMU,도착,정기,여객,1,186,0,0,0,0,0,3298
2025,05,JJA,7C,제주항공,국제,중국,중국,JMU,출발,정기,여객,1,173,2,0,0,0,0,2928
2025,05,JJA,7C,제주항공,국제,중국,중국,SJW,도착,정기,여객,9,1421,1,3,0,0,0,14703
2025,05,JJA,7C,제주항공,국제,중국,중국,SJW,출발,정기,여객,9,1332,1,3,0,0,0,12642
2025,05,JJA,7C,제주항공,국제,중국,중국,TAO,도착,정기,여객,31,5193,6,155,1203,0,6856,63548
2025,05,JJA,7C,제주항공,국제,중국,중국,TAO,출발,정기,여객,31,4245,7,132,20329,282,0,42260
2025,05,JJA,7C,제주항공,국제,중국,중국,WEH,도착,정기,여객,40,6053,13,188,19589,0,0,112960
2025,05,JJA,7C,제주항공,국제,중국,중국,WEH,출발,정기,여객,40,6245,13,119,8094,0,0,84027
2025,05,JJA,7C,제주항공,국제,중국,중국,YNJ,도착,정기,여객,17,2208,10,12,0,0,3161,32139
2025,05,JJA,7C,제주항공,국제,중국,중국,YNJ,출발,정기,여객,17,3047,16,59,0,0,0,39932
2025,05,JJA,7C,제주항공,국제,동북아,대만,TPE,도착,정기,여객,31,5422,23,164,4025,0,1964,58992
2025,05,JJA,7C,제주항공,국제,동북아,대만,TPE,출발,정기,여객,31,5130,13,103,23674,0,0,42519
2025,05,JJA,7C,제주항공,국제,동북아,마카오,MFM,도착,정기,여객,27,4589,48,2,0,0,0,38829
2025,05,JJA,7C,제주항공,국제,동북아,마카오,MFM,출발,정기,여객,27,4682,43,8,0,0,0,33053
2025,05,JJA,7C,제주항공,국제,동북아,홍콩,HKG,도착,정기,여객,28,4694,7,38,3858,0,0,43264
2025,05,JJA,7C,제주항공,국제,동북아,홍콩,HKG,출발,정기,여객,28,4839,10,34,15,0,0,36391
2025,05,JJA,7C,제주항공,국제,동북아,몽골,UBN,도착,정기,여객,13,1860,12,212,0,0,0,24916
2025,05,JJA,7C,제주항공,국제,동북아,몽골,UBN,출발,정기,여객,13,1904,9,171,524,0,356,27850
